UT,作者,机构,第几作者
WOS:000805977900002,"Li, WW","Univ Sci & Technol China, Dept Modern Mech, CAS Key Lab Mech Behav & Design Mat, Hefei 230027, Anhui, Peoples R China.",1
WOS:000805977900002,"Sang, M","Univ Sci & Technol China, Dept Modern Mech, CAS Key Lab Mech Behav & Design Mat, Hefei 230027, Anhui, Peoples R China.",2
WOS:000805977900002,"Liu, S","Univ Sci & Technol China, Dept Modern Mech, CAS Key Lab Mech Behav & Design Mat, Hefei 230027, Anhui, Peoples R China.",3
WOS:000805977900002,"Wang, BC","Univ Sci & Technol China, Dept Modern Mech, CAS Key Lab Mech Behav & Design Mat, Hefei 230027, Anhui, Peoples R China.",4
WOS:000805977900002,"Cao, XF","Univ Sci & Technol China, Dept Modern Mech, CAS Key Lab Mech Behav & Design Mat, Hefei 230027, Anhui, Peoples R China.",5
WOS:000805977900002,"Liu, GH","Univ Sci & Technol China, Dept Modern Mech, CAS Key Lab Mech Behav & Design Mat, Hefei 230027, Anhui, Peoples R China.",6
WOS:000805977900002,"Gong, XL","Univ Sci & Technol China, Dept Modern Mech, CAS Key Lab Mech Behav & Design Mat, Hefei 230027, Anhui, Peoples R China.",7
WOS:000805977900002,"Hao, LY","Jinling Inst Technol, Sch Mat Engn, Nanjing 211169, Peoples R China.",8
WOS:000805977900002,"Xuan, SH","Univ Sci & Technol China, Dept Modern Mech, CAS Key Lab Mech Behav & Design Mat, Hefei 230027, Anhui, Peoples R China.",9
WOS:000283671200006,"Dai, SY","Nanjing Normal Univ, Dept Math, Nanjing 210097, Peoples R China.",1
WOS:000283671200006,"Chen, HH","Nanjing Normal Univ, Dept Math, Nanjing 210097, Peoples R China.",2
WOS:000283671200006,"Pan, YF","Nanjing Normal Univ, Dept Math, Nanjing 210097, Peoples R China.",3
WOS:000611897000034,"Shi, XP","Nanjing Forestry Univ, Dept Math, Nanjing 210037, Peoples R China.",1
WOS:000611897000034,"Yan, TJ","China Univ Petr, Coll Sci, Qingdao 266580, Peoples R China.",2
WOS:000611897000034,"Huang, XM","Jinling Inst Technol, Dept Math, Nanjing 211169, Peoples R China.",3
WOS:000611897000034,"Yue, Q","Nanjing Univ Aeronaut & Astronaut, Dept Math, Nanjing 210016, Peoples R China.",4
WOS:000537629600011,"Guo, YL","Shandong Agr Univ, Coll Resources & Environm, Natl Engn & Technol Res Ctr Slow & Controlled Rel, Natl Engn Lab Efficient Utilizat Soil & Fertilize, Tai An 271018, Shandong, Peoples R China.",1
WOS:000537629600011,"Zhang, M","Shandong Agr Univ, Coll Resources & Environm, Natl Engn & Technol Res Ctr Slow & Controlled Rel, Natl Engn Lab Efficient Utilizat Soil & Fertilize, Tai An 271018, Shandong, Peoples R China.",2
WOS:000537629600011,"Liu, ZG","Shandong Agr Univ, Coll Resources & Environm, Natl Engn & Technol Res Ctr Slow & Controlled Rel, Natl Engn Lab Efficient Utilizat Soil & Fertilize, Tai An 271018, Shandong, Peoples R China.",3
WOS:000537629600011,"Zhao, CH","Shandong Agr Univ, Coll Resources & Environm, Natl Engn & Technol Res Ctr Slow & Controlled Rel, Natl Engn Lab Efficient Utilizat Soil & Fertilize, Tai An 271018, Shandong, Peoples R China.",4
WOS:000537629600011,"Lu, H","Shandong Agr Univ, Coll Resources & Environm, Natl Engn & Technol Res Ctr Slow & Controlled Rel, Natl Engn Lab Efficient Utilizat Soil & Fertilize, Tai An 271018, Shandong, Peoples R China.",5
WOS:000537629600011,"Zheng, L","Kingenta Ecol Engn Grp Co Ltd, State Key Lab Nutr Resources Integrated Utilizat, Linshu 276700, Shandong, Peoples R China.",6
WOS:000537629600011,"Li, YCC","Univ Florida, Trop Res & Educ Ctr, Dept Soil & Water Sci, IFAS, Homestead, FL 33031 USA.",7
WOS:000508382100090,"Tang, SZ","Nanjing Forest Police Coll, Dept Criminal Sci & Technol, Nanjing 210023, Peoples R China.",1
WOS:000508382100090,"Xu, Y","Nanjing Univ Sci & Technol, Sch Comp Sci & Engn, Nanjing 210094, Peoples R China.",2
WOS:000508382100090,"Huang, LL","Guangxi Univ Sci & Technol, Sch Sci, Liuzhou 545006, Peoples R China.",3
WOS:000508382100090,"Sun, L","Nanjing Univ Informat Sci & Technol, Sch Comp & Software, Nanjing 210044, Peoples R China.",4
WOS:001534524800020,"Shao, K","China Univ Geosci, Sch Future Technol, Wuhan 430074, Peoples R China.",1
WOS:001534524800020,"Zhai, C","China Univ Geosci, Sch Automat, Wuhan 430074, Peoples R China.",2
WOS:001534524800020,"Zhang, CL","Jinling Inst Technol, Coll Intelligent Sci & Control Engn, Nanjing 211169, Peoples R China.",3
WOS:001534524800020,"He, YG","Wuhan Univ, Sch Elect Engn & Automat, Wuhan 430072, Peoples R China.",4
WOS:001534524800020,"Du, BL","China Elect Power Res Inst, Wuhan 430074, Peoples R China.",5
WOS:001534524800020,"Wu, J","Hefei Univ Technol, Sch Automot & Transportat Engn, Hefei 230009, Anhui, Peoples R China.",6
WOS:000959692300001,"Huang, CW","Hubei Univ, Fac Resources & Environm Sci, Wuhan 430062, Peoples R China.",1
WOS:000959692300001,"Niu, T","Chinese Acad Meteorol Sci, State Key Lab Severe Weather, Beijing 100081, Peoples R China.",2
WOS:000959692300001,"Wu, H","Nanjing Joint Inst Atmospher Sci, Key Lab Transportat Meteorol China Meteorol Adm, Nanjing 210041, Peoples R China.",3
WOS:000959692300001,"Qu, YW","Jinling Inst Technol, Coll Intelligent Sci & Control Engn, Nanjing 211169, Peoples R China.",4
WOS:000959692300001,"Wang, TJ","Nanjing Univ, Sch Atmospher Sci, Nanjing 210023, Peoples R China.",5
WOS:000959692300001,"Li, MM","Hubei Univ, Fac Resources & Environm Sci, Wuhan 430062, Peoples R China.",6
WOS:000959692300001,"Li, R","Hubei Univ, Fac Resources & Environm Sci, Wuhan 430062, Peoples R China.",7
WOS:000959692300001,"Liu, HL","Chinese Acad Meteorol Sci, State Key Lab Severe Weather, Beijing 100081, Peoples R China.",8
WOS:001463280300001,"Gao, LB","Jiangsu Meteorol Observ, Nanjing, Peoples R China.",1
WOS:001463280300001,"Wang, TJ","Nanjing Univ, Sch Atmospher Sci, Nanjing, Peoples R China.",2
WOS:001463280300001,"Ren, XJ","Nanjing Univ, Sch Atmospher Sci, Nanjing, Peoples R China.",3
WOS:001463280300001,"Qu, YW","Jinling Inst Technol, Coll Intelligent Sci & Control Engn, Nanjing, Peoples R China.",4
WOS:001463280300001,"Wu, H","Nanjing Joint Inst Atmospher Sci, Key Lab Transportat Meteorol, China Meteorol Adm, Nanjing, Peoples R China.",5
WOS:001463280300001,"Li, MM","Nanjing Univ, Sch Atmospher Sci, Nanjing, Peoples R China.",6
WOS:001463280300001,"Xie, M","Nanjing Normal Univ, Sch Environm, Nanjing, Peoples R China.",7
WOS:001365619600001,"Wu, P","Qingdao Univ Sci & Technol, Coll Sino German Sci & Technol, Qingdao 266061, Peoples R China.",1
WOS:001365619600001,"Wang, XG","Qingdao Univ Sci & Technol, Coll Sino German Sci & Technol, Qingdao 266061, Peoples R China.",2
WOS:001365619600001,"Wang, DC","Qingdao Univ Sci & Technol, Coll Sino German Sci & Technol, Qingdao 266061, Peoples R China.",3
WOS:001365619600001,"Wang, YF","Qingdao Univ Sci & Technol, Coll Sino German Sci & Technol, Qingdao 266061, Peoples R China.",4
WOS:001365619600001,"Zheng, QJ","Qilu Univ Technol, Sch Mat Sci & Engn, Jinan 250353, Peoples R China.",5
WOS:001365619600001,"Wang, TL","Qingdao Univ Sci & Technol, Coll Sino German Sci & Technol, Qingdao 266061, Peoples R China.",6
WOS:001365619600001,"Sun, CL","Tarim Univ, Coll Chem & Chem Engn, Key Lab Chem Engn South Xinjiang, Alar 843300, Peoples R China.",7
WOS:001365619600001,"Liu, D","Dongguan Univ Technol, Sch Mat Sci & Engn, 1 Daxue Rd, Dongguan 523403, Peoples R China.",8
WOS:001365619600001,"Chen, FZ","Tarim Univ, Coll Chem & Chem Engn, Key Lab Chem Engn South Xinjiang, Alar 843300, Peoples R China.",9
WOS:001365619600001,"Wang, SK","Qingdao Univ Sci & Technol, Coll Sino German Sci & Technol, Qingdao 266061, Peoples R China.",10
WOS:001301555500001,"Han, B","Jinling Inst Technol, Coll Hort, Nanjing 210038, Jiangsu, Peoples R China.",1
WOS:001301555500001,"Hu, WQ","Univ Penn, Sch Comp & Informat Sci, Philadelphia, PA 19104 USA.",2
WOS:001301555500001,"Tang, XL","Nanjing Univ Sci & Technol, Sch Art & Media, Nanjing 210094, Jiangsu, Peoples R China.",3
WOS:001301555500001,"Zheng, JM","Hong Kong Polytech Univ, Sch Architecture & Environm, Hong Kong 100872, Peoples R China.",4
WOS:001301555500001,"Hu, MX","Univ Penn, Sch Comp & Informat Sci, Philadelphia, PA 19104 USA.",5
WOS:001301555500001,"Li, Z","Southeast Univ, Sch Architecture, Nanjing 210018, Jiangsu, Peoples R China.",6
WOS:001181712300001,"Wang, XD","Jinling Inst Technol, Sch Elect & Informat Engn, Nanjing, Peoples R China.",1
WOS:001181712300001,"Guo, ZC","Nanjing Normal Univ, Sch Elect & Automat Engn, Nanjing, Peoples R China.",2
WOS:001181712300001,"Huang, F","Nanjing Univ Posts & Telecommun, Coll Elect & Opt Engn, Nanjing, Peoples R China.",3
WOS:001181712300001,"Wang, JP","Jinling Inst Technol, Sch Elect & Informat Engn, Nanjing, Peoples R China.",4
WOS:001181712300001,"Wang, LL","Jinling Inst Technol, Sch Elect & Informat Engn, Nanjing, Peoples R China.",5
WOS:000718608600019,"Yan, H","Jinling Inst Technol, Sch Network Secur, Nanjing 211169, Peoples R China.",1
WOS:000718608600019,"Liu, YA","Jinling Inst Technol, Sch Network Secur, Nanjing 211169, Peoples R China.",2
WOS:000718608600019,"Qiu, S","Jinling Inst Technol, Sch Network Secur, Nanjing 211169, Peoples R China.",3
WOS:000718608600019,"Hu, SZ","Gannan Normal Univ, Dept Math & Comp Sci, Ganzhou 341000, Peoples R China.",4
WOS:000718608600019,"Zhang, WJ","Hohai Univ, Network Secur & Informat Off, Nanjing 210098, Peoples R China.",5
WOS:000718608600019,"Xia, JY","Int Business Machines Corp IBM, New York, NY USA.",6
WOS:000610400300001,"Lyu, YL","Jinling Inst Technol, Sch Software Engn, Nanjing 211169, Peoples R China.",1
WOS:000610400300001,"Jamil, M","Nanjing Univ Aeronaut & Astronaut, Coll Mech & Elect Engn, Nanjing 210016, Peoples R China.",2
WOS:000610400300001,"He, N","Nanjing Univ Aeronaut & Astronaut, Coll Mech & Elect Engn, Nanjing 210016, Peoples R China.",3
WOS:000610400300001,"Gupta, MK","Shandong Univ, Sch Mech Engn, Minist Educ, Key Lab High Efficiency & Clean Mech Manufacture, Jinan 250100, Peoples R China.",4
WOS:000610400300001,"Pimenov, DY","South Ural State Univ, Dept Automated Mech Engn, Lenin Prosp 76, Chelyabinsk 454080, Russia.",5
WOS:000918414700001,"Liu, Z","Nanjing Univ Posts & Telecommun, Coll Integrated Circuit Sci & Engn, Innovat Ctr Gallium Oxide Semicond IC GAO, Nanjing 210023, Peoples R China.",1
WOS:000918414700001,"Zhang, SH","Nanjing Univ Posts & Telecommun, Coll Integrated Circuit Sci & Engn, Innovat Ctr Gallium Oxide Semicond IC GAO, Nanjing 210023, Peoples R China.",2
WOS:000918414700001,"Zhang, ML","Nanjing Univ Posts & Telecommun, Coll Integrated Circuit Sci & Engn, Innovat Ctr Gallium Oxide Semicond IC GAO, Nanjing 210023, Peoples R China.",3
WOS:000918414700001,"Fang, JP","Tsinghua Univ, Sch Integrated Circuits, Beijing 100084, Peoples R China.",4
WOS:000918414700001,"Du, L","Jinling Inst Technol, Sch Elect & Informat Engn, Nanjing 211169, Peoples R China.",5
WOS:000918414700001,"Zhang, J","Nanjing Univ Posts & Telecommun, Coll Integrated Circuit Sci & Engn, Innovat Ctr Gallium Oxide Semicond IC GAO, Nanjing 210023, Peoples R China.",6
WOS:000918414700001,"Xu, C","Shenzhen Childrens Hosp, Inst Pediat, Shenzhen 518038, Peoples R China.",7
WOS:000918414700001,"Guo, YF","Nanjing Univ Posts & Telecommun, Coll Integrated Circuit Sci & Engn, Innovat Ctr Gallium Oxide Semicond IC GAO, Nanjing 210023, Peoples R China.",8
WOS:000918414700001,"Tang, WH","Nanjing Univ Posts & Telecommun, Coll Integrated Circuit Sci & Engn, Innovat Ctr Gallium Oxide Semicond IC GAO, Nanjing 210023, Peoples R China.",9
WOS:000866630800001,"Li, HQ","Jinling Inst Technol, Mechatron Engn Coll, Nanjing 211169, Peoples R China.",1
WOS:000866630800001,"Jiang, JH","Nanjing Univ Aeronaut & Astronaut, State Key Lab Mech & Control Mech Struct, Nanjing 210016, Peoples R China.",2
WOS:000866630800001,"Cui, WX","Nanjing Univ Aeronaut & Astronaut, State Key Lab Mech & Control Mech Struct, Nanjing 210016, Peoples R China.",3
WOS:000866630800001,"Zhao, JM","China Acad Launch Vehicle Technol, Beijing Inst Astronaut Syst Engn, Beijing 100076, Peoples R China.",4
WOS:000866630800001,"Mohamed, MS","Heriot Watt Univ, Inst Infrastruct & Environm, Edinburgh EH14 4AS, Midlothian, Scotland.",5
WOS:000874256100001,"Zhu, Y","Jinling Inst Technol, Sch Comp Engn, Nanjing 211169, Peoples R China.",1
WOS:000874256100001,"Hu, ZH","Nanjing Univ Posts & Telecommun, Sch Comp Sci & Technol, Nanjing 210003, Peoples R China.",2
WOS:000874256100001,"He, ZY","Hohai Univ, Informat Dept, Nanjing 210098, Peoples R China.",3
WOS:000670989800001,"Tao, YH","Jinling Inst Technol, Dept Elect & Informat Engn, Nanjing 211169, Peoples R China.",1
WOS:000670989800001,"Wu, LJ","Univ Sci & Technol China, Dept Elect Engn & Informat Sci, Hefei 230027, Peoples R China.",2
WOS:000670989800001,"Sidén, J","Jinling Inst Technol, Dept Elect & Informat Engn, Nanjing 211169, Peoples R China.",3
WOS:000670989800001,"Wang, G","Univ Sci & Technol China, Dept Elect Engn & Informat Sci, Hefei 230027, Peoples R China.",4
WOS:000522830300017,"Wang, QQ","Nanjing Univ Posts & Telecommun, Jiangsu Key Lab Wireless Commun, Nanjing 210003, Peoples R China.",1
WOS:000522830300017,"Wang, Q","Nanjing Univ Posts & Telecommun, Jiangsu Key Lab Wireless Commun, Nanjing 210003, Peoples R China.",2
WOS:000522830300017,"Jin, S","Southeast Univ, Natl Mobile Commun Res Lab, Nanjing 210096, Peoples R China.",3
WOS:000522830300017,"Zhu, HB","Nanjing Univ Posts & Telecommun, Jiangsu Key Lab Wireless Commun, Nanjing 210003, Peoples R China.",4
WOS:000522830300017,"Wang, XB","Nanjing Univ Posts & Telecommun, Jiangsu Key Lab Wireless Commun, Nanjing 210003, Peoples R China.",5
WOS:000499869900001,"Xue, YJ","Hohai Univ, Coll Mech & Mat, Nanjing 211100, Jiangsu, Peoples R China.",1
WOS:000499869900001,"Shen, MX","Hohai Univ, Coll Mech & Mat, Nanjing 211100, Jiangsu, Peoples R China.",2
WOS:000499869900001,"Zeng, SH","Hohai Univ, Coll Mech & Mat, Nanjing 211100, Jiangsu, Peoples R China.",3
WOS:000499869900001,"Zhang, W","Hohai Univ, Coll Mech & Mat, Nanjing 211100, Jiangsu, Peoples R China.",4
WOS:000499869900001,"Hao, LY","Jinling Inst Technol, Sch Mat Sci & Engn, Nanjing 211169, Jiangsu, Peoples R China.",5
WOS:000499869900001,"Yang, L","Hohai Univ, Coll Mech & Mat, Nanjing 211100, Jiangsu, Peoples R China.",6
